relationship_id,person_id_a,person_id_b,relationship_type,directed,strength,source,description
REL0049423,P00913,P03405,neighbor,false,0.46,shared_home_location,两人的住址都位于 OSM residential W660568826；他们可能住在同一住宅或同一公寓建筑内。
REL0049424,P00913,P03671,neighbor,false,0.55,shared_home_location,两人的住址都位于 OSM residential W660568826；他们可能住在同一住宅或同一公寓建筑内。
REL0049425,P00913,P05555,neighbor,false,0.36,shared_home_location,两人的住址都位于 OSM residential W660568826；他们可能住在同一住宅或同一公寓建筑内。
REL0049426,P00913,P05937,neighbor,false,0.29,shared_home_location,两人的住址都位于 OSM residential W660568826；他们可能住在同一住宅或同一公寓建筑内。
REL0049427,P00917,P04096,neighbor,false,0.57,shared_home_location,两人的住址都位于 1319 Neilson Road；他们可能住在同一住宅或同一公寓建筑内。
REL0049428,P00917,P04483,neighbor,false,0.57,shared_home_location,两人的住址都位于 1319 Neilson Road；他们可能住在同一住宅或同一公寓建筑内。
REL0049429,P00917,P05020,neighbor,false,0.32,shared_home_location,两人的住址都位于 1319 Neilson Road；他们可能住在同一住宅或同一公寓建筑内。
REL0049430,P00917,P06750,neighbor,false,0.32,shared_home_location,两人的住址都位于 1319 Neilson Road；他们可能住在同一住宅或同一公寓建筑内。
REL0049431,P00919,P03637,neighbor,false,0.43,shared_home_location,两人的住址都位于 OSM residential W704287221；他们可能住在同一住宅或同一公寓建筑内。
REL0049432,P00919,P06926,neighbor,false,0.46,shared_home_location,两人的住址都位于 OSM residential W704287221；他们可能住在同一住宅或同一公寓建筑内。
REL0049433,P00919,P07627,neighbor,false,0.26,shared_home_location,两人的住址都位于 OSM residential W704287221；他们可能住在同一住宅或同一公寓建筑内。
REL0049434,P00920,P05037,neighbor,false,0.55,shared_home_location,两人的住址都位于 25 Thunder Grove；他们可能住在同一住宅或同一公寓建筑内。
REL0049435,P00920,P05281,neighbor,false,0.55,shared_home_location,两人的住址都位于 25 Thunder Grove；他们可能住在同一住宅或同一公寓建筑内。
REL0049436,P00920,P08212,neighbor,false,0.25,shared_home_location,两人的住址都位于 25 Thunder Grove；他们可能住在同一住宅或同一公寓建筑内。
REL0049437,P00920,P09983,neighbor,false,0.28,shared_home_location,两人的住址都位于 25 Thunder Grove；他们可能住在同一住宅或同一公寓建筑内。
REL0049438,P00921,P01855,neighbor,false,0.40,shared_home_location,两人的住址都位于 OSM residential W702169119；他们可能住在同一住宅或同一公寓建筑内。
REL0049439,P00921,P06850,neighbor,false,0.42,shared_home_location,两人的住址都位于 OSM residential W702169119；他们可能住在同一住宅或同一公寓建筑内。
REL0049440,P00921,P07485,neighbor,false,0.33,shared_home_location,两人的住址都位于 OSM residential W702169119；他们可能住在同一住宅或同一公寓建筑内。
REL0049441,P00921,P08874,neighbor,false,0.57,shared_home_location,两人的住址都位于 OSM residential W702169119；他们可能住在同一住宅或同一公寓建筑内。
REL0049442,P00923,P03461,neighbor,false,0.33,shared_home_location,两人的住址都位于 Hillsborough Court；他们可能住在同一住宅或同一公寓建筑内。
REL0049443,P00923,P04774,neighbor,false,0.27,shared_home_location,两人的住址都位于 Hillsborough Court；他们可能住在同一住宅或同一公寓建筑内。
REL0049444,P00923,P07915,neighbor,false,0.41,shared_home_location,两人的住址都位于 Hillsborough Court；他们可能住在同一住宅或同一公寓建筑内。
REL0049445,P00923,P08996,neighbor,false,0.35,shared_home_location,两人的住址都位于 Hillsborough Court；他们可能住在同一住宅或同一公寓建筑内。
REL0049446,P00924,P03534,neighbor,false,0.40,shared_home_location,两人的住址都位于 OSM residential W704634879；他们可能住在同一住宅或同一公寓建筑内。
REL0049447,P00924,P04662,neighbor,false,0.62,shared_home_location,两人的住址都位于 OSM residential W704634879；他们可能住在同一住宅或同一公寓建筑内。
REL0049448,P00924,P05650,neighbor,false,0.58,shared_home_location,两人的住址都位于 OSM residential W704634879；他们可能住在同一住宅或同一公寓建筑内。
REL0049449,P00924,P09115,neighbor,false,0.32,shared_home_location,两人的住址都位于 OSM residential W704634879；他们可能住在同一住宅或同一公寓建筑内。
REL0049450,P00926,P02427,neighbor,false,0.33,shared_home_location,两人的住址都位于 OSM residential W705649169；他们可能住在同一住宅或同一公寓建筑内。
REL0049451,P00926,P06978,neighbor,false,0.56,shared_home_location,两人的住址都位于 OSM residential W705649169；他们可能住在同一住宅或同一公寓建筑内。
REL0049452,P00926,P09194,neighbor,false,0.39,shared_home_location,两人的住址都位于 OSM residential W705649169；他们可能住在同一住宅或同一公寓建筑内。
REL0049453,P00929,P02695,neighbor,false,0.25,shared_home_location,两人的住址都位于 OSM residential W703948822；他们可能住在同一住宅或同一公寓建筑内。
REL0049454,P00929,P04078,neighbor,false,0.52,shared_home_location,两人的住址都位于 OSM residential W703948822；他们可能住在同一住宅或同一公寓建筑内。
REL0049455,P00929,P06745,neighbor,false,0.27,shared_home_location,两人的住址都位于 OSM residential W703948822；他们可能住在同一住宅或同一公寓建筑内。
REL0049456,P00929,P09525,neighbor,false,0.56,shared_home_location,两人的住址都位于 OSM residential W703948822；他们可能住在同一住宅或同一公寓建筑内。
REL0049457,P00931,P01382,neighbor,false,0.34,shared_home_location,两人的住址都位于 320 McCowan Road；他们可能住在同一住宅或同一公寓建筑内。
REL0049458,P00931,P02768,neighbor,false,0.61,shared_home_location,两人的住址都位于 320 McCowan Road；他们可能住在同一住宅或同一公寓建筑内。
REL0049459,P00931,P04679,neighbor,false,0.42,shared_home_location,两人的住址都位于 320 McCowan Road；他们可能住在同一住宅或同一公寓建筑内。
REL0049460,P00931,P09717,neighbor,false,0.51,shared_home_location,两人的住址都位于 320 McCowan Road；他们可能住在同一住宅或同一公寓建筑内。
REL0049461,P00932,P02502,neighbor,false,0.60,shared_home_location,两人的住址都位于 OSM residential W31757273；他们可能住在同一住宅或同一公寓建筑内。
REL0049462,P00933,P01875,neighbor,false,0.54,shared_home_location,两人的住址都位于 2250 Kennedy Road；他们可能住在同一住宅或同一公寓建筑内。
REL0049463,P00933,P05646,neighbor,false,0.54,shared_home_location,两人的住址都位于 2250 Kennedy Road；他们可能住在同一住宅或同一公寓建筑内。
REL0049464,P00934,P03600,neighbor,false,0.43,shared_home_location,两人的住址都位于 3400 Eglinton Avenue East；他们可能住在同一住宅或同一公寓建筑内。
REL0049465,P00934,P04237,neighbor,false,0.39,shared_home_location,两人的住址都位于 3400 Eglinton Avenue East；他们可能住在同一住宅或同一公寓建筑内。
REL0049466,P00934,P04802,neighbor,false,0.32,shared_home_location,两人的住址都位于 3400 Eglinton Avenue East；他们可能住在同一住宅或同一公寓建筑内。
REL0049467,P00934,P07206,neighbor,false,0.37,shared_home_location,两人的住址都位于 3400 Eglinton Avenue East；他们可能住在同一住宅或同一公寓建筑内。
REL0049468,P00935,P06088,neighbor,false,0.33,shared_home_location,两人的住址都位于 2350 Birchmount Road；他们可能住在同一住宅或同一公寓建筑内。
REL0049469,P00935,P08281,neighbor,false,0.47,shared_home_location,两人的住址都位于 2350 Birchmount Road；他们可能住在同一住宅或同一公寓建筑内。
REL0049470,P00935,P08735,neighbor,false,0.27,shared_home_location,两人的住址都位于 2350 Birchmount Road；他们可能住在同一住宅或同一公寓建筑内。
REL0049471,P00935,P09655,neighbor,false,0.57,shared_home_location,两人的住址都位于 2350 Birchmount Road；他们可能住在同一住宅或同一公寓建筑内。
REL0049472,P00936,P03200,neighbor,false,0.48,shared_home_location,两人的住址都位于 OSM residential W704196075；他们可能住在同一住宅或同一公寓建筑内。
REL0049473,P00936,P03957,neighbor,false,0.43,shared_home_location,两人的住址都位于 OSM residential W704196075；他们可能住在同一住宅或同一公寓建筑内。
REL0049474,P00936,P04853,neighbor,false,0.54,shared_home_location,两人的住址都位于 OSM residential W704196075；他们可能住在同一住宅或同一公寓建筑内。
REL0049475,P00936,P05424,neighbor,false,0.33,shared_home_location,两人的住址都位于 OSM residential W704196075；他们可能住在同一住宅或同一公寓建筑内。
REL0049476,P00938,P01708,neighbor,false,0.44,shared_home_location,两人的住址都位于 3050 Pharmacy Avenue；他们可能住在同一住宅或同一公寓建筑内。
REL0049477,P00938,P01928,neighbor,false,0.45,shared_home_location,两人的住址都位于 3050 Pharmacy Avenue；他们可能住在同一住宅或同一公寓建筑内。
REL0049478,P00938,P02249,neighbor,false,0.55,shared_home_location,两人的住址都位于 3050 Pharmacy Avenue；他们可能住在同一住宅或同一公寓建筑内。
REL0049479,P00938,P02532,neighbor,false,0.40,shared_home_location,两人的住址都位于 3050 Pharmacy Avenue；他们可能住在同一住宅或同一公寓建筑内。
REL0049480,P00940,P02256,neighbor,false,0.31,shared_home_location,两人的住址都位于 2350 Bridletowne Circle；他们可能住在同一住宅或同一公寓建筑内。
REL0049481,P00940,P06354,neighbor,false,0.37,shared_home_location,两人的住址都位于 2350 Bridletowne Circle；他们可能住在同一住宅或同一公寓建筑内。
REL0049482,P00940,P09904,neighbor,false,0.30,shared_home_location,两人的住址都位于 2350 Bridletowne Circle；他们可能住在同一住宅或同一公寓建筑内。
REL0049483,P00941,P05984,neighbor,false,0.26,shared_home_location,两人的住址都位于 OSM residential W706078548；他们可能住在同一住宅或同一公寓建筑内。
REL0049484,P00941,P08072,neighbor,false,0.29,shared_home_location,两人的住址都位于 OSM residential W706078548；他们可能住在同一住宅或同一公寓建筑内。
REL0049485,P00941,P08233,neighbor,false,0.36,shared_home_location,两人的住址都位于 OSM residential W706078548；他们可能住在同一住宅或同一公寓建筑内。
REL0049486,P00941,P08868,neighbor,false,0.35,shared_home_location,两人的住址都位于 OSM residential W706078548；他们可能住在同一住宅或同一公寓建筑内。
REL0049487,P00942,P01539,neighbor,false,0.38,shared_home_location,两人的住址都位于 3969 Kingston Road；他们可能住在同一住宅或同一公寓建筑内。
REL0049488,P00942,P05063,neighbor,false,0.33,shared_home_location,两人的住址都位于 3969 Kingston Road；他们可能住在同一住宅或同一公寓建筑内。
REL0049489,P00942,P05185,neighbor,false,0.47,shared_home_location,两人的住址都位于 3969 Kingston Road；他们可能住在同一住宅或同一公寓建筑内。
REL0049490,P00942,P06059,neighbor,false,0.46,shared_home_location,两人的住址都位于 3969 Kingston Road；他们可能住在同一住宅或同一公寓建筑内。
REL0049491,P00943,P01687,neighbor,false,0.48,shared_home_location,两人的住址都位于 OSM residential W660819593；他们可能住在同一住宅或同一公寓建筑内。
REL0049492,P00943,P02513,neighbor,false,0.33,shared_home_location,两人的住址都位于 OSM residential W660819593；他们可能住在同一住宅或同一公寓建筑内。
REL0049493,P00943,P02720,neighbor,false,0.47,shared_home_location,两人的住址都位于 OSM residential W660819593；他们可能住在同一住宅或同一公寓建筑内。
